filename,video_id,frame_number,finding_category,finding_class,x1,y1,x2,y2,x3,y3,x4,y4,label,path,target
0728084c8da942d9_22881.jpg,0728084c8da942d9,22881,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22881.jpg,9
0728084c8da942d9_22883.jpg,0728084c8da942d9,22883,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22883.jpg,9
0728084c8da942d9_22886.jpg,0728084c8da942d9,22886,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22886.jpg,9
0728084c8da942d9_22889.jpg,0728084c8da942d9,22889,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22889.jpg,9
0728084c8da942d9_22892.jpg,0728084c8da942d9,22892,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22892.jpg,9
0728084c8da942d9_22895.jpg,0728084c8da942d9,22895,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22895.jpg,9
0728084c8da942d9_22898.jpg,0728084c8da942d9,22898,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22898.jpg,9
0728084c8da942d9_22900.jpg,0728084c8da942d9,22900,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22900.jpg,9
0728084c8da942d9_22903.jpg,0728084c8da942d9,22903,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22903.jpg,9
0728084c8da942d9_22906.jpg,0728084c8da942d9,22906,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22906.jpg,9
0728084c8da942d9_22909.jpg,0728084c8da942d9,22909,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22909.jpg,9
0728084c8da942d9_22912.jpg,0728084c8da942d9,22912,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22912.jpg,9
0728084c8da942d9_22914.jpg,0728084c8da942d9,22914,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22914.jpg,9
0728084c8da942d9_22917.jpg,0728084c8da942d9,22917,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22917.jpg,9
0728084c8da942d9_22920.jpg,0728084c8da942d9,22920,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22920.jpg,9
0728084c8da942d9_22923.jpg,0728084c8da942d9,22923,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22923.jpg,9
0728084c8da942d9_22926.jpg,0728084c8da942d9,22926,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22926.jpg,9
0728084c8da942d9_22928.jpg,0728084c8da942d9,22928,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22928.jpg,9
0728084c8da942d9_22931.jpg,0728084c8da942d9,22931,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22931.jpg,9
0728084c8da942d9_22934.jpg,0728084c8da942d9,22934,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22934.jpg,9
0728084c8da942d9_22937.jpg,0728084c8da942d9,22937,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22937.jpg,9
0728084c8da942d9_22940.jpg,0728084c8da942d9,22940,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22940.jpg,9
0728084c8da942d9_22942.jpg,0728084c8da942d9,22942,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22942.jpg,9
0728084c8da942d9_22945.jpg,0728084c8da942d9,22945,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22945.jpg,9
0728084c8da942d9_22948.jpg,0728084c8da942d9,22948,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22948.jpg,9
0728084c8da942d9_22951.jpg,0728084c8da942d9,22951,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22951.jpg,9
0728084c8da942d9_22954.jpg,0728084c8da942d9,22954,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22954.jpg,9
0728084c8da942d9_22956.jpg,0728084c8da942d9,22956,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22956.jpg,9
0728084c8da942d9_22959.jpg,0728084c8da942d9,22959,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22959.jpg,9
0728084c8da942d9_22962.jpg,0728084c8da942d9,22962,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22962.jpg,9
0728084c8da942d9_22965.jpg,0728084c8da942d9,22965,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22965.jpg,9
0728084c8da942d9_22968.jpg,0728084c8da942d9,22968,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22968.jpg,9
0728084c8da942d9_22970.jpg,0728084c8da942d9,22970,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22970.jpg,9
0728084c8da942d9_22973.jpg,0728084c8da942d9,22973,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22973.jpg,9
0728084c8da942d9_22976.jpg,0728084c8da942d9,22976,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22976.jpg,9
0728084c8da942d9_22979.jpg,0728084c8da942d9,22979,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22979.jpg,9
0728084c8da942d9_22982.jpg,0728084c8da942d9,22982,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22982.jpg,9
0728084c8da942d9_22984.jpg,0728084c8da942d9,22984,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22984.jpg,9
0728084c8da942d9_22987.jpg,0728084c8da942d9,22987,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22987.jpg,9
0728084c8da942d9_22990.jpg,0728084c8da942d9,22990,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22990.jpg,9
0728084c8da942d9_22993.jpg,0728084c8da942d9,22993,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22993.jpg,9
0728084c8da942d9_22996.jpg,0728084c8da942d9,22996,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22996.jpg,9
0728084c8da942d9_22998.jpg,0728084c8da942d9,22998,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_22998.jpg,9
0728084c8da942d9_23001.jpg,0728084c8da942d9,23001,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23001.jpg,9
0728084c8da942d9_23004.jpg,0728084c8da942d9,23004,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23004.jpg,9
0728084c8da942d9_23007.jpg,0728084c8da942d9,23007,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23007.jpg,9
0728084c8da942d9_23010.jpg,0728084c8da942d9,23010,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23010.jpg,9
0728084c8da942d9_23012.jpg,0728084c8da942d9,23012,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23012.jpg,9
0728084c8da942d9_23015.jpg,0728084c8da942d9,23015,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23015.jpg,9
0728084c8da942d9_23018.jpg,0728084c8da942d9,23018,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23018.jpg,9
0728084c8da942d9_23021.jpg,0728084c8da942d9,23021,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23021.jpg,9
0728084c8da942d9_23024.jpg,0728084c8da942d9,23024,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23024.jpg,9
0728084c8da942d9_23026.jpg,0728084c8da942d9,23026,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23026.jpg,9
0728084c8da942d9_23029.jpg,0728084c8da942d9,23029,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23029.jpg,9
0728084c8da942d9_23032.jpg,0728084c8da942d9,23032,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23032.jpg,9
0728084c8da942d9_23035.jpg,0728084c8da942d9,23035,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23035.jpg,9
0728084c8da942d9_23038.jpg,0728084c8da942d9,23038,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23038.jpg,9
0728084c8da942d9_23040.jpg,0728084c8da942d9,23040,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23040.jpg,9
0728084c8da942d9_23043.jpg,0728084c8da942d9,23043,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23043.jpg,9
0728084c8da942d9_23046.jpg,0728084c8da942d9,23046,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23046.jpg,9
0728084c8da942d9_23049.jpg,0728084c8da942d9,23049,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23049.jpg,9
0728084c8da942d9_23052.jpg,0728084c8da942d9,23052,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23052.jpg,9
0728084c8da942d9_23054.jpg,0728084c8da942d9,23054,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23054.jpg,9
0728084c8da942d9_23057.jpg,0728084c8da942d9,23057,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23057.jpg,9
0728084c8da942d9_23060.jpg,0728084c8da942d9,23060,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23060.jpg,9
0728084c8da942d9_23063.jpg,0728084c8da942d9,23063,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23063.jpg,9
0728084c8da942d9_23066.jpg,0728084c8da942d9,23066,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23066.jpg,9
0728084c8da942d9_23068.jpg,0728084c8da942d9,23068,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23068.jpg,9
0728084c8da942d9_23071.jpg,0728084c8da942d9,23071,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23071.jpg,9
0728084c8da942d9_23074.jpg,0728084c8da942d9,23074,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23074.jpg,9
0728084c8da942d9_23077.jpg,0728084c8da942d9,23077,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23077.jpg,9
0728084c8da942d9_23080.jpg,0728084c8da942d9,23080,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23080.jpg,9
0728084c8da942d9_23082.jpg,0728084c8da942d9,23082,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23082.jpg,9
0728084c8da942d9_23085.jpg,0728084c8da942d9,23085,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23085.jpg,9
0728084c8da942d9_23088.jpg,0728084c8da942d9,23088,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23088.jpg,9
0728084c8da942d9_23091.jpg,0728084c8da942d9,23091,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23091.jpg,9
0728084c8da942d9_23094.jpg,0728084c8da942d9,23094,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23094.jpg,9
0728084c8da942d9_23096.jpg,0728084c8da942d9,23096,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23096.jpg,9
0728084c8da942d9_23099.jpg,0728084c8da942d9,23099,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23099.jpg,9
0728084c8da942d9_23102.jpg,0728084c8da942d9,23102,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23102.jpg,9
0728084c8da942d9_23105.jpg,0728084c8da942d9,23105,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23105.jpg,9
0728084c8da942d9_23108.jpg,0728084c8da942d9,23108,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23108.jpg,9
0728084c8da942d9_23110.jpg,0728084c8da942d9,23110,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23110.jpg,9
0728084c8da942d9_23113.jpg,0728084c8da942d9,23113,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23113.jpg,9
0728084c8da942d9_23116.jpg,0728084c8da942d9,23116,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23116.jpg,9
0728084c8da942d9_23119.jpg,0728084c8da942d9,23119,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23119.jpg,9
0728084c8da942d9_23122.jpg,0728084c8da942d9,23122,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23122.jpg,9
0728084c8da942d9_23124.jpg,0728084c8da942d9,23124,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23124.jpg,9
0728084c8da942d9_23127.jpg,0728084c8da942d9,23127,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23127.jpg,9
0728084c8da942d9_23130.jpg,0728084c8da942d9,23130,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23130.jpg,9
0728084c8da942d9_23133.jpg,0728084c8da942d9,23133,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23133.jpg,9
0728084c8da942d9_23136.jpg,0728084c8da942d9,23136,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23136.jpg,9
0728084c8da942d9_23138.jpg,0728084c8da942d9,23138,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23138.jpg,9
0728084c8da942d9_23141.jpg,0728084c8da942d9,23141,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23141.jpg,9
0728084c8da942d9_23144.jpg,0728084c8da942d9,23144,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23144.jpg,9
0728084c8da942d9_23147.jpg,0728084c8da942d9,23147,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23147.jpg,9
0728084c8da942d9_23150.jpg,0728084c8da942d9,23150,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23150.jpg,9
0728084c8da942d9_23152.jpg,0728084c8da942d9,23152,Luminal,Normal clean mucosa,,,,,,,,,normal_clean_mucosa,D:\dataset_quazir\labelled_images\normal_clean_mucosa\0728084c8da942d9_23152.jpg,9
